Join_Count,TARGET_FID,JOIN_FID,OBJECTID,RT_UNIQUE,BEGIN_MP,END_MP,EEC,Roadway,ProjectNo,Routeuniqu,BEGINNINGMILE,ENDINGMILE
1,129262,501,3692,001-KY-0055  -000,0.383,0.3999765,-0.057997169,R2L,679,001-KY-0055  -000,0,10.059
1,129274,461,1093722,074-KY-0092  -000,13.6149765,13.6167765,-0.057755243,R2L,696,074-KY-0092  -000,0,15.361
1,129300,951,971691,064-KY-3396  -000,1.051,1.082,-0.056419901,R2L,939,064-KY-3396  -000,0,2.386
1,129313,842,393237,033-KY-0089  -000,21.308,21.328,-0.057467209,R2L,850,033-KY-0089  -000,19.806,22.428
1,129353,936,966022,064-KY-0032  -000,19.679,19.687,-0.056200567,R2L,913,064-KY-0032  -000,0,23.586
1,129357,172,1282755,090-US-0150  -000,3.148,3.151,-0.057606649,R2L,327,090-US-0150  -000,1.952,7.653
1,129401,399,1103753,075-KY-0056  -000,8.932,8.95,-0.057859552,R2L,124,075-KY-0056  -000,5.516,9.363
1,129440,501,3619,001-KY-0055  -000,3.138,3.173,-0.057645301,R2L,679,001-KY-0055  -000,0,10.059
1,129462,907,647140,048-US-0421  -000,1.031,1.042,-0.057369429,R2L,883,048-US-0421  -000,0,3.832
1,129463,420,383413,032-KY-0032  -000,4.524,4.585,-0.058103264,R2L,801,032-KY-0032  -000,2,8.656
1,129485,936,965096,064-KY-0032  -000,1.141,1.235,-0.057667074,R2L,913,064-KY-0032  -000,0,23.586
1,129488,330,591256,046-KY-0271  -000,3.1799765,3.188,-0.056395531,R2L,105,046-KY-0271  -000,3.161,4.581
1,129624,436,268624,023-KY-0070  -000,29.34,29.363,-0.057967469,R2L,685,023-KY-0070  -000,23.608,32.65
1,129649,452,332807,027-US-0127  -000,19.619,19.624,-0.056660185,R2L,720,027-US-0127  -000,16.135,19.99
1,129677,136,593204,046-KY-2181  -000,5.7179765,5.779,-0.056374889,R2L,154,046-KY-2181  -000,0,11.932
1,129681,104,1105157,075-KY-0136  -000,9.828,9.8369765,-0.0568045,R2L,172,075-KY-0136  -000,0,19.334
1,129753,944,999887,067-KY-0160  -000,6.287,6.339,-0.057893717,R2L,953,067-KY-0160  -000,0,21.843
1,129769,770,452595,035-KY-0057  -000,7.282,7.288,-0.056978912,R2L,802,035-KY-0057  -000,2.108,8.812
1,129780,436,268795,023-KY-0070  -000,26.269,26.297,-0.057422186,R2L,685,023-KY-0070  -000,23.608,32.65
1,129843,963,316305,026-KY-0011  -000,18.848,18.852,-0.056349076,R2L,861,026-KY-0011  -000,8.891,19.591
1,129844,504,252820,022-KY-0002  -000,4.195,4.1989765,-0.056348885,R2L,779,022-KY-0002  -000,3.8,4.9
1,129880,894,1175409,080-KY-0908  -000,7.083,7.097,-0.056157378,R2L,966,080-KY-0908  -000,6.7,8.2
1,129966,250,378173,031-KY-0728  -000,0.0899765,0.094,-0.05820882,R2L,206,031-KY-0728  -000,0,6.952
1,129989,928,1391407,099-KY-0011  -000,14.1119765,14.1189765,-0.055993479,R2L,831,099-KY-0011  -000,14,16.7
1,130027,272,1219351,085-KY-0869  -000,0.09,0.2749765,-0.058449955,R2L,212,085-KY-0869  -000,0,0.1
1,130062,613,345674,029-KY-0449  -000,6.2959765,6.3259765,-0.058256015,R2L,676,029-KY-0449  -000,4.407,8.994
1,130074,944,1000025,067-KY-0160  -000,20.749,20.771,-0.058555063,R2L,953,067-KY-0160  -000,0,21.843
1,130115,944,1000340,067-KY-0160  -000,11.889,11.905,-0.058486596,R2L,953,067-KY-0160  -000,0,21.843
1,130136,832,477785,036-KY-1427  -000,5.8379765,5.847,-0.058564669,R2L,903,036-KY-1427  -000,4.58,9.082
1,130161,806,266893,023-KY-0049  -000,0.267,0.2759765,-0.058542346,R2L,704,023-KY-0049  -000,0.114,1.8
1,130167,728,578112,045-KY-0067  -000,12.9509765,12.96,-0.058369908,R2L,799,045-KY-0067  -000,1.4,13.039
1,130178,936,964916,064-KY-0032  -000,11.534,11.559,-0.058508594,R2L,913,064-KY-0032  -000,0,23.586
1,130222,24,1588051,115-US-0150  -000,2.655,2.659,-0.058547174,R2L,352,115-US-0150  -000,2.5,6.557
1,130239,936,965003,064-KY-0032  -000,3.682,3.777,-0.058280554,R2L,913,064-KY-0032  -000,0,23.586
1,130251,944,1000210,067-KY-0160  -000,18.621,18.643,-0.058555063,R2L,953,067-KY-0160  -000,0,21.843
1,130254,944,999794,067-KY-0160  -000,6.953,7.007,-0.058507209,R2L,953,067-KY-0160  -000,0,21.843
1,130256,193,1545402,113-KY-0056  -000,19.5099765,19.525,-0.058326863,R2L,129,113-KY-0056  -000,13.1,19.662
1,130266,647,343312,029-KY-0061  -000,13.3209765,13.325,-0.058319528,R2L,692,029-KY-0061  -000,12.869,14.557
1,130298,944,999758,067-KY-0160  -000,2.01,2.023,-0.058572054,R2L,953,067-KY-0160  -000,0,21.843
1,130322,436,269008,023-KY-0070  -000,29.743,29.768,-0.058790811,R2L,685,023-KY-0070  -000,23.608,32.65
1,130329,741,1032550,069-US-0027  -000,9.627,9.938,-0.058740149,R2L,695,069-US-0027  -000,7.22,11.169
1,130331,436,268980,023-KY-0070  -000,30.464,30.489,-0.058790811,R2L,685,023-KY-0070  -000,23.608,32.65
1,130384,367,590680,046-KY-0069  -000,13.2284765,13.2304765,-0.058715823,R2L,177,046-KY-0069  -000,13.08,13.568
1,130427,936,965060,064-KY-0032  -000,2.901,2.93,-0.058872455,R2L,913,064-KY-0032  -000,0,23.586
1,130435,949,1373899,098-KY-0881  -000,1.3629765,1.368,-0.058782466,R2L,926,098-KY-0881  -000,0.481,2.081
1,130442,907,647935,048-US-0421  -000,3.53,3.552,-0.058689443,R2L,883,048-US-0421  -000,0,3.832
1,130492,936,964877,064-KY-0032  -000,13.043,13.051,-0.058660562,R2L,913,064-KY-0032  -000,0,23.586
1,130561,672,1012551,068-KY-0008  -000,27.927,27.935,-0.058838031,R2L,786,068-KY-0008  -000,24.016,28.95
1,130566,889,1394790,099-KY-0613  -000,0.302,0.3829765,-0.058615753,R2L,839,099-KY-0613  -000,0,0.363
1,130583,941,992367,066-US-0421  -000,1.913,1.923,-0.058828923,R2L,870,066-US-0421  -000,0,2
1,130623,461,1093810,074-KY-0092  -000,4.644,4.69,-0.058762238,R2L,696,074-KY-0092  -000,0,15.361
1,130625,713,579219,045-KY-0207  -000,12.115,12.1199765,-0.058594457,R2L,798,045-KY-0207  -000,10.932,15.88
1,130630,345,1548199,113-KY-0492  -000,4.479,4.6559765,-0.058825098,R2L,159,113-KY-0492  -000,2.482,5.154
1,130648,845,1171520,080-KY-0040  -000,4.92,4.943,-0.059380067,R2L,949,080-KY-0040  -000,1.632,10.18
1,130648,886,1171520,080-KY-0040  -000,4.92,4.943,-0.059380067,R2L,946,080-KY-0040  -000,1.632,10.18
1,130653,361,1546148,113-KY-0109  -000,13.43,13.45,-0.059171733,R2L,130,113-KY-0109  -000,9.079,13.692
1,130656,963,316268,026-KY-0011  -000,18.5119765,18.516,-0.059149758,R2L,861,026-KY-0011  -000,8.891,19.591
1,130698,896,1250652,088-US-0460  -000,18.5729765,18.581,-0.059181216,R2L,854,088-US-0460  -000,16.95,18.6
1,130812,436,269074,023-KY-0070  -000,27.137,27.1439765,-0.059251823,R2L,685,023-KY-0070  -000,23.608,32.65
1,130848,621,575185,045-KY-0002  -000,13.368,13.381,-0.05918149,R2L,760,045-KY-0002  -000,13.165,17.188
1,130871,494,1126810,076-US-0025  -000,0.0809765,0.088,-0.059014805,R2L,661,076-US-0025  -000,0,3.654
1,130920,104,1104944,075-KY-0136  -000,2.684,2.698,-0.059230453,R2L,172,075-KY-0136  -000,0,19.334
1,130946,561,328207,027-KY-0558  -000,8.6213765,8.669,-0.058980546,R2L,707,027-KY-0558  -000,7.729,10.753
1,130992,104,1105528,075-KY-0136  -000,18.7764765,18.7857765,-0.059309795,R2L,172,075-KY-0136  -000,0,19.334
1,130996,832,477856,036-KY-1427  -000,6.918,6.9439765,-0.059382707,R2L,903,036-KY-1427  -000,4.58,9.082
1,131015,639,1488432,106-KY-0055  -000,0.435,0.44,-0.059867566,R2L,422,106-KY-0055  -000,0,1.354
1,131074,679,4288,001-KY-0061  -000,19.518,19.5379765,-0.059838826,R2L,673,001-KY-0061  -000,12.213,19.745
1,131088,826,1462461,104-KY-0092  -000,10.616,10.619,-0.059452795,R2L,688,104-KY-0092  -000,6.999,11.244
1,131128,941,992474,066-US-0421  -000,0.3919765,0.4139765,-0.059444666,R2L,870,066-US-0421  -000,0,2
1,131155,36,623456,047-US-0062  -000,24.652,24.66,-0.059604257,R2L,337,047-US-0062  -000,23.351,25.499
1,131166,944,1000086,067-KY-0160  -000,18.24,18.266,-0.059601344,R2L,953,067-KY-0160  -000,0,21.843
1,131213,436,268958,023-KY-0070  -000,26.0169765,26.026,-0.059786782,R2L,685,023-KY-0070  -000,23.608,32.65
1,131214,944,999787,067-KY-0160  -000,3.369,3.391,-0.059434103,R2L,953,067-KY-0160  -000,0,21.843
1,131229,461,1093488,074-KY-0092  -000,1.573,1.614,-0.059860482,R2L,696,074-KY-0092  -000,0,15.361
1,131244,688,392574,033-KY-0082  -000,0.32,0.326,-0.059580651,R2L,829,033-KY-0082  -000,0,4.1
1,131266,874,1169661,080-KY-0003  -000,11.3759765,11.396,-0.059419335,R2L,948,080-KY-0003  -000,11.245,11.405
1,131266,888,1169661,080-KY-0003  -000,11.3759765,11.396,-0.059419335,R2L,951,080-KY-0003  -000,11.245,11.405
1,131277,250,378236,031-KY-0728  -000,2.013,2.0159765,-0.059481389,R2L,206,031-KY-0728  -000,0,6.952
1,131339,325,1605411,117-KY-0056  -000,7.8789765,7.9,-0.059677027,R2L,149,117-KY-0056  -000,5.332,9.241
1,131343,728,578023,045-KY-0067  -000,8.7,8.7069765,-0.059547511,R2L,799,045-KY-0067  -000,1.4,13.039
1,131394,936,965947,064-KY-0032  -000,17.962,17.991,-0.059399574,R2L,913,064-KY-0032  -000,0,23.586
1,131398,936,965235,064-KY-0032  -000,13.545,13.574,-0.059399574,R2L,913,064-KY-0032  -000,0,23.586
1,131399,95,1584689,115-KY-0528  -000,3.311,3.346,-0.059522209,R2L,313,115-KY-0528  -000,3.117,7.144
1,131401,95,1584657,115-KY-0528  -000,4.9669765,5.002,-0.059522209,R2L,313,115-KY-0528  -000,3.117,7.144
1,131426,167,610700,047-KY-0251  -000,6.282,6.288,-0.059515423,R2L,364,047-KY-0251  -000,2.866,6.288
1,131445,936,964936,064-KY-0032  -000,0.225,0.3219765,-0.059507513,R2L,913,064-KY-0032  -000,0,23.586
1,131484,936,965097,064-KY-0032  -000,0.011,0.03,-0.059737753,R2L,913,064-KY-0032  -000,0,23.586
1,131524,611,264458,022-US-0060  -000,16.215,16.229,-0.060331426,R2L,796,022-US-0060  -000,16,17.112
1,131537,377,1225644,086-KY-0163  -000,2.2429765,2.261,-0.059986343,R2L,232,086-KY-0163  -000,2,4.1
1,131545,455,228190,019-KY-0547  -000,1.925,1.934,-0.060543686,R2L,589,019-KY-0547  -000,0,2
1,131548,965,1633124,119-KY-0191  -000,12.055,12.1139765,-0.060052783,R2L,845,119-KY-0191  -000,10.256,14.298
1,131626,936,966052,064-KY-0032  -000,17.43,17.456,-0.060408246,R2L,913,064-KY-0032  -000,0,23.586
1,131685,399,1103767,075-KY-0056  -000,5.5349765,5.5549765,-0.060311285,R2L,124,075-KY-0056  -000,5.516,9.363
1,131701,679,4956,001-KY-0061  -000,14.7199765,14.729,-0.059963238,R2L,673,001-KY-0061  -000,12.213,19.745
1,131707,905,1177711,080-KY-2032  -000,2.88,2.902,-0.060175749,R2L,921,080-KY-2032  -000,1.9,3
1,131728,501,3620,001-KY-0055  -000,3.108,3.138,-0.060394882,R2L,679,001-KY-0055  -000,0,10.059
1,131733,944,1000277,067-KY-0160  -000,14.0139765,14.051,-0.060039802,R2L,953,067-KY-0160  -000,0,21.843
1,131751,566,1600006,116-KY-1275  -000,8.349,8.366,-0.060636472,R2L,689,116-KY-1275  -000,3.995,10.634
1,131755,451,848077,057-KY-0169  -000,14.4802765,14.491,-0.060168915,R2L,615,057-KY-0169  -000,14.448,19
1,131803,573,112706,010-KY-0003  -000,5.7339765,5.748,-0.060150458,R2L,778,010-KY-0003  -000,5.075,7.802
1,131820,16,1105493,075-KY-0136  -000,22.593,22.618,-0.060506925,R2L,174,075-KY-0136  -000,19.334,22.618
1,131848,944,999804,067-KY-0160  -000,5.936,5.942,-0.060506112,R2L,953,067-KY-0160  -000,0,21.843
1,131880,136,593247,046-KY-2181  -000,6.751,6.808,-0.059941189,R2L,154,046-KY-2181  -000,0,11.932
1,131970,963,315591,026-KY-0011  -000,9.64,9.648,-0.060044716,R2L,861,026-KY-0011  -000,8.891,19.591
1,132005,324,209358,018-KY-0497  -000,1.9709765,2.003,-0.060500018,R2L,58,018-KY-0497  -000,0,2.635
1,132071,952,1324464,095-KY-0011  -000,0.802,0.87,-0.060350797,R2L,838,095-KY-0011  -000,0,1
1,132208,845,1171319,080-KY-0040  -000,1.801,1.812,-0.060987092,R2L,949,080-KY-0040  -000,1.632,10.18
1,132208,886,1171319,080-KY-0040  -000,1.801,1.812,-0.060987092,R2L,946,080-KY-0040  -000,1.632,10.18
1,132290,136,593107,046-KY-2181  -000,1.545,1.579,-0.06107905,R2L,154,046-KY-2181  -000,0,11.932
1,132321,936,966315,064-KY-0032  -000,23.422,23.428,-0.061153759,R2L,913,064-KY-0032  -000,0,23.586
1,132338,683,1131315,077-KY-0007  -000,22.6839765,22.693,-0.061415286,R2L,824,077-KY-0007  -000,22.5,23.8
1,132372,951,971709,064-KY-3396  -000,1.291,1.399,-0.061511142,R2L,939,064-KY-3396  -000,0,2.386
1,132388,907,647128,048-US-0421  -000,1.6149765,1.629,-0.061070031,R2L,883,048-US-0421  -000,0,3.832
1,132389,501,3773,001-KY-0055  -000,2.168,2.2049765,-0.060939319,R2L,679,001-KY-0055  -000,0,10.059
1,132398,944,999914,067-KY-0160  -000,4.354,4.409,-0.06123374,R2L,953,067-KY-0160  -000,0,21.843
1,132415,831,465837,036-KY-0114  -000,6.9314765,6.9334765,-0.061148331,R2L,943,036-KY-0114  -000,3.48,7.354
1,132435,936,965050,064-KY-0032  -000,4.8649765,4.964,-0.060734472,R2L,913,064-KY-0032  -000,0,23.586
1,132440,183,590539,046-KY-0069  -000,5.845,5.85,-0.061304732,R2L,102,046-KY-0069  -000,4.627,13.08
1,132481,151,612614,047-KY-0434  -000,1.486,1.491,-0.060915428,R2L,365,047-KY-0434  -000,0.025,3.158
1,132501,906,968773,064-KY-1185  -000,1.834,1.877,-0.06113765,R2L,915,064-KY-1185  -000,0,2.232
1,132522,46,931453,062-KY-0210  -000,7.3369765,7.344,-0.061508442,R2L,368,062-KY-0210  -000,6.994,16.613
1,132535,792,454476,035-KY-0165  -000,1.767,1.7789765,-0.06144846,R2L,800,035-KY-0165  -000,0,6.243
1,132594,252,1513093,109-KY-0210  -000,1.458,1.4679765,-0.060803777,R2L,367,109-KY-0210  -000,0,14.148
1,132602,647,343878,029-KY-0061  -000,12.9069765,12.9089765,-0.061358496,R2L,692,029-KY-0061  -000,12.869,14.557
1,132709,726,520700,041-KY-0022  -000,2.7189765,2.735,-0.060692149,R2L,558,041-KY-0022  -000,0.63,6.671
1,132732,845,1171464,080-KY-0040  -000,5.3389765,5.358,-0.061189427,R2L,949,080-KY-0040  -000,1.632,10.18
1,132732,886,1171464,080-KY-0040  -000,5.3389765,5.358,-0.061189427,R2L,946,080-KY-0040  -000,1.632,10.18
1,132766,617,451874,035-KY-0032  -000,14.048,14.0549765,-0.061271983,R2L,808,035-KY-0032  -000,10.615,17.452
1,132769,617,451863,035-KY-0032  -000,16.132,16.1389765,-0.061271983,R2L,808,035-KY-0032  -000,10.615,17.452
1,132874,936,964911,064-KY-0032  -000,2.2589765,2.28,-0.060658598,R2L,913,064-KY-0032  -000,0,23.586
1,132964,193,1545437,113-KY-0056  -000,19.628,19.644,-0.06221532,R2L,129,113-KY-0056  -000,13.1,19.662
1,132983,136,593118,046-KY-2181  -000,7.471,7.53,-0.062044389,R2L,154,046-KY-2181  -000,0,11.932
1,133020,324,209381,018-KY-0497  -000,0.288,0.321,-0.062390644,R2L,58,018-KY-0497  -000,0,2.635
1,133036,324,209352,018-KY-0497  -000,1.6379765,1.6709765,-0.062390644,R2L,58,018-KY-0497  -000,0,2.635
1,133145,877,1343573,097-KY-0015  -000,20.4849765,20.4869765,-0.062378986,R2L,847,097-KY-0015  -000,16.9,21.2
1,133168,136,593185,046-KY-2181  -000,4.879,4.947,-0.061771528,R2L,154,046-KY-2181  -000,0,11.932
1,133189,677,264542,022-US-0060  -000,13.2439765,13.2539765,-0.062287119,R2L,758,022-US-0060  -000,12.1,13.3
1,133193,263,536099,042-KY-0131  -000,1.2209765,1.2299765,-0.0619325,R2L,42,042-KY-0131  -000,0,4.555
1,133224,679,4634,001-KY-0061  -000,12.2319765,12.243,-0.062680231,R2L,673,001-KY-0061  -000,12.213,19.745
1,133226,677,264541,022-US-0060  -000,13.215,13.2249765,-0.062287119,R2L,758,022-US-0060  -000,12.1,13.3
1,133338,922,1378738,098-KY-1469  -000,5.013,5.035,-0.062685601,R2L,928,098-KY-1469  -000,4.9,5.199
1,133426,826,1462429,104-KY-0092  -000,9.317,9.339,-0.061900902,R2L,688,104-KY-0092  -000,6.999,11.244
1,133453,547,1453505,103-KY-0801  -000,15.883,15.894,-0.062177547,R2L,818,103-KY-0801  -000,14.2,17.011
1,133453,718,1453505,103-KY-0801  -000,15.883,15.894,-0.062177547,R2L,770,103-KY-0801  -000,15.85,17.011
1,133476,944,1000076,067-KY-0160  -000,17.922,17.949,-0.061893704,R2L,953,067-KY-0160  -000,0,21.843
1,133500,566,1599917,116-KY-1275  -000,9.6639765,9.673,-0.062542127,R2L,689,116-KY-1275  -000,3.995,10.634
1,133511,802,1601929,116-KY-3283  -000,0.472,0.53,-0.061887801,R2L,699,116-KY-3283  -000,0,1.7
1,133540,944,1000351,067-KY-0160  -000,12.827,12.871,-0.062579063,R2L,953,067-KY-0160  -000,0,21.843
1,133628,386,1108275,075-US-0431  -000,6.016,6.0186765,-0.062250392,R2L,173,075-US-0431  -000,5.949,6.073
1,133668,292,18954,002-KY-0101  -000,7.3329765,7.35,-0.06215806,R2L,235,002-KY-0101  -000,5.862,13.347
1,133676,859,857339,058-KY-0172  -000,5.67,5.68,-0.062071786,R2L,904,058-KY-0172  -000,0,12.37
1,133777,826,1462403,104-KY-0092  -000,8.584,8.5959765,-0.062149212,R2L,688,104-KY-0092  -000,6.999,11.244
1,133788,826,1462395,104-KY-0092  -000,8.337,8.349,-0.062149212,R2L,688,104-KY-0092  -000,6.999,11.244
1,133839,4,1291774,092-KY-0054  -000,7.308,7.3179765,-0.062557341,R2L,178,092-KY-0054  -000,7.047,7.995
1,133856,936,964971,064-KY-0032  -000,2.628,2.653,-0.062319302,R2L,913,064-KY-0032  -000,0,23.586
1,133881,347,1519194,109-US-0068  -000,7.853,7.8569765,-0.06205684,R2L,312,109-US-0068  -000,7.404,13.531
1,133881,369,1519194,109-US-0068  -000,7.853,7.8569765,-0.06205684,R2L,341,109-US-0068  -000,4.87,8.8
1,133890,148,1216453,085-KY-0070  -000,7.352,7.3566765,-0.061528452,R2L,210,085-KY-0070  -000,6.99,8.869
1,133901,436,268947,023-KY-0070  -000,24.597,24.627,-0.061523771,R2L,685,023-KY-0070  -000,23.608,32.65
1,133925,136,593122,046-KY-2181  -000,1.579,1.63,-0.06231136,R2L,154,046-KY-2181  -000,0,11.932
1,133963,420,383452,032-KY-0032  -000,6.4409765,6.451,-0.06257528,R2L,801,032-KY-0032  -000,2,8.656
1,134036,682,1444965,102-US-0025  -000,12.9459765,12.9509765,-0.0636052,R2L,739,102-US-0025  -000,11.893,15.666
1,134050,880,1370224,098-KY-0319  -000,1.423,1.492,-0.063605098,R2L,925,098-KY-0319  -000,0.35,2.35
1,134054,87,182292,016-KY-0079  -000,14.896,14.9039765,-0.063359055,R2L,228,016-KY-0079  -000,12.538,24.901
1,134214,944,999838,067-KY-0160  -000,2.262,2.275,-0.063785175,R2L,953,067-KY-0160  -000,0,21.843
1,134264,895,1373038,098-KY-0632  -000,11.9509765,11.958,-0.063507989,R2L,938,098-KY-0632  -000,11.5,12
1,134293,944,999813,067-KY-0160  -000,8.215,8.266,-0.063322963,R2L,953,067-KY-0160  -000,0,21.843
1,134369,553,1483138,105-US-0460  -000,6.045,6.0529765,-0.062991222,R2L,624,105-US-0460  -000,4.008,6.072
1,134397,104,1104986,075-KY-0136  -000,9.9289765,9.9389765,-0.063116111,R2L,172,075-KY-0136  -000,0,19.334
1,134398,98,1104604,075-KY-0085  -000,10.8,10.82,-0.063584563,R2L,125,075-KY-0085  -000,10.1,12.169
1,134418,944,1000024,067-KY-0160  -000,20.791,20.815,-0.06387825,R2L,953,067-KY-0160  -000,0,21.843
1,134455,679,4285,001-KY-0061  -000,19.497,19.518,-0.062830768,R2L,673,001-KY-0061  -000,12.213,19.745
1,134461,946,1365201,098-KY-0194  -000,21.712,21.719,-0.062979216,R2L,924,098-KY-0194  -000,21.3,22
1,134463,617,451822,035-KY-0032  -000,17.425,17.4329765,-0.062830534,R2L,808,035-KY-0032  -000,10.615,17.452
1,134503,420,383286,032-KY-0032  -000,5.9039765,5.921,-0.063668078,R2L,801,032-KY-0032  -000,2,8.656
1,134580,944,999659,067-KY-0160  -000,2.533,2.583,-0.063764962,R2L,953,067-KY-0160  -000,0,21.843
1,134612,454,382865,032-KY-0032  -000,11.595,11.62,-0.063291962,R2L,772,032-KY-0032  -000,11.5,13.5
1,134619,884,647060,048-US-0421  -000,23.228,23.24,-0.063408278,R2L,857,048-US-0421  -000,17.107,24.203
1,134643,845,1171355,080-KY-0040  -000,4.943,5.0289765,-0.062966347,R2L,949,080-KY-0040  -000,1.632,10.18
1,134643,886,1171355,080-KY-0040  -000,4.943,5.0289765,-0.062966347,R2L,946,080-KY-0040  -000,1.632,10.18
1,134699,461,1093757,074-KY-0092  -000,9.621,9.671,-0.063871998,R2L,696,074-KY-0092  -000,0,15.361
1,134727,674,1028879,069-KY-1194  -000,2.213,2.267,-0.062946585,R2L,703,069-KY-1194  -000,1.5,4.1
1,134730,781,451277,035-KY-0032  -000,9.904,9.911,-0.063095264,R2L,768,035-KY-0032  -000,7.3,9.935
1,134747,752,383220,032-KY-0032  -000,9.43,9.448,-0.063648463,R2L,797,032-KY-0032  -000,9.2,10.2
1,134769,944,999863,067-KY-0160  -000,2.17,2.227,-0.063460421,R2L,953,067-KY-0160  -000,0,21.843
1,134776,770,452650,035-KY-0057  -000,5.3011765,5.305,-0.063749617,R2L,802,035-KY-0057  -000,2.108,8.812
1,134812,420,383456,032-KY-0032  -000,6.171,6.232,-0.062776846,R2L,801,032-KY-0032  -000,2,8.656
1,134836,235,181711,016-KY-0070  -000,19.3399765,19.5589765,-0.063393012,R2L,262,016-KY-0070  -000,15.15,29.977
1,135033,679,4982,001-KY-0061  -000,12.885,12.89,-0.063534927,R2L,673,001-KY-0061  -000,12.213,19.745
1,135054,193,1545470,113-KY-0056  -000,16.175,16.181,-0.063807077,R2L,129,113-KY-0056  -000,13.1,19.662
1,135062,944,1000328,067-KY-0160  -000,11.853,11.889,-0.062739263,R2L,953,067-KY-0160  -000,0,21.843
1,135130,599,246373,021-US-0042  -000,13.7999765,13.8059765,-0.064247665,R2L,550,021-US-0042  -000,13.2,16.5
1,135171,775,55856,006-KY-0036  -000,11.027,11.04,-0.06587236,R2L,755,006-KY-0036  -000,6.97,11.847
1,135174,787,143169,013-KY-0205  -000,9.0329765,9.047,-0.065416533,R2L,826,013-KY-0205  -000,7.804,9.954
1,135187,878,1171168,080-KY-0040  -000,16.01,16.0179765,-0.064768848,R2L,950,080-KY-0040  -000,10.18,19.496
1,135187,934,1171168,080-KY-0040  -000,16.01,16.0179765,-0.064768848,R2L,947,080-KY-0040  -000,10.18,19.496
1,135187,956,1171168,080-KY-0040  -000,16.01,16.0179765,-0.064768848,R2L,940,080-KY-0040  -000,16,18
1,135197,884,647035,048-US-0421  -000,23.5319765,23.5459765,-0.065996339,R2L,857,048-US-0421  -000,17.107,24.203
1,135219,845,1171350,080-KY-0040  -000,8.738,8.758,-0.064409923,R2L,949,080-KY-0040  -000,1.632,10.18
1,135219,886,1171350,080-KY-0040  -000,8.738,8.758,-0.064409923,R2L,946,080-KY-0040  -000,1.632,10.18
1,135255,860,943775,063-KY-0080  -000,23.1569765,23.17,-0.064469058,R2L,886,063-KY-0080  -000,11.211,24.927
1,135255,900,943775,063-KY-0080  -000,23.1569765,23.17,-0.064469058,R2L,895,063-KY-0080  -000,11.211,24.927
1,135266,325,1605455,117-KY-0056  -000,8.495,8.5,-0.065272119,R2L,149,117-KY-0056  -000,5.332,9.241
1,135293,749,1285152,091-KY-0036  -000,6.272,6.325,-0.064923697,R2L,773,091-KY-0036  -000,5.726,7.2
1,135317,436,269035,023-KY-0070  -000,31.194,31.222,-0.065845708,R2L,685,023-KY-0070  -000,23.608,32.65
1,135329,374,161813,014-KY-0992  -000,11.504,11.555,-0.064918479,R2L,366,014-KY-0992  -000,11.5,13.822
1,135367,715,14059,001-KY-3491  -000,1.0979765,1.1109765,-0.065797242,R2L,675,001-KY-3491  -000,0,1.286
1,135411,881,902025,060-KY-0160  -000,8.443,8.4479765,-0.064756496,R2L,910,060-KY-0160  -000,8.198,9.42
1,135412,936,964893,064-KY-0032  -000,0.187,0.225,-0.064453649,R2L,913,064-KY-0032  -000,0,23.586
1,135483,770,452629,035-KY-0057  -000,4.202,4.221,-0.064902908,R2L,802,035-KY-0057  -000,2.108,8.812
1,135487,878,1171604,080-KY-0040  -000,18.466,18.4729765,-0.065259303,R2L,950,080-KY-0040  -000,10.18,19.496
1,135487,934,1171604,080-KY-0040  -000,18.466,18.4729765,-0.065259303,R2L,947,080-KY-0040  -000,10.18,19.496
1,135514,730,1599976,116-KY-1275  -000,14.053,14.116,-0.06474322,R2L,690,116-KY-1275  -000,10.634,14.366
1,135518,289,549434,043-KY-0054  -000,12.5919765,12.6,-0.0653385,R2L,347,043-KY-0054  -000,11.632,14.816
